"lon","lat"
14.14675,57.763177
9.61,48.070557
11.463825,48.64642
13.317661,52.435032
11.043749,53.187832
18.211249,59.174988
11.008288,59.049798
8.966493,49.609573
10.168681,49.850613
16.912815,60.273879
16.192079,59.732422
14.614391,51.578777
12.896541,50.881721
11.489811,53.587715
9.566517,50.672367
10.790482,59.995073
17.975558,59.392609
11.603442,49.052986
16.816534,60.606477
8.980054,59.615063
11.172595,53.165745
12.081413,56.018386
8.381539,56.477352
19.968575,50.053153
14.119387,58.969669
12.949611,48.791061
6.096846,50.930447
6.089156,51.074654
9.431871,56.433719
11.405359,48.37278
17.437234,59.557999
5.99,50.13
17.231762,59.307567
18.737554,63.310878
10.305417,50.042305
8.882281,50.067909
6.715086,58.667148
7.089765,58.247248
18.072361,59.219163
10.161324,50.026379
-3.35414,56.57143
11.434089,59.129073
9.14275,49.902401
8.97892,50.384254
12.796386,50.970837
8.995083,49.72472
10.694675,47.793091
15.114289,59.111194
18.05823,59.242918
17.974534,59.392371
8.17219,58.325528
11.509889,64.024117
10.736003,50.147511
13.508389,59.878357
24.808676,54.762798
8.826427,49.764843
17.096009,59.737144
18.040138,59.373471
6.1,49.57
15.97467,48.8155
9.815769,49.970516
15.044769,59.278135
8.479293,49.763805
10.183897,49.964638
11.540297,59.007712
10.456753,52.491352
12.259369,55.970292
16.886962,61.756223
17.98252,59.311969
11.396784,48.385223
6.760505,58.623851
23.817382,52.56923
12.796645,59.059619
10.477009,52.470127
8.996128,49.727325
8.676796,50.175579
6.09267,51.226788
12.800197,50.967701
10.457093,48.923981
10.248205,59.235273
10.3511,52.5289
12.337632,47.795414
10.15965,48.905296
12.222219,52.71384
17.089397,58.930025
10.395421,63.376501
11.363751,59.118622
11.011351,59.038991
10.265189,47.593315
15.39274,59.453591
12.469002,58.992893
11.700676,49.186218
12.756877,65.577726
10.573139,49.998692
6.207704,51.223709
12.648944,58.339106
15.044769,59.278135
11.75433,59.30787
23.843518,52.70073
8.965273,49.609526
15.213715,59.288414
6.26976,50.706623
10.96207,47.77354
12.889253,50.905106
6.213026,50.893127
8.942077,50.199581
6.413269,51.268147
16.184174,58.783024
20.909276,64.754731
10.140438,50.294266
6.378029,50.579258
16.810524,60.639624
18.046067,59.309337
12.889922,50.898045
12.796937,50.971279
16.861989,59.372227
8.938065,50.351704
12.506606,57.938231
15.0573,59.326462
8.883133,49.941277
18.073493,59.222643
12.862858,51.004635
6.104681,51.230057
11.132269,53.169281
14.607997,51.590935
9.787499,49.944454
11.603898,60.8426
12.619025,51.439327
13.637144,52.315956
10.87369,49.723892
9.041362,50.16468
13.617391,58.478888
8.77357,50.112377
8.843469,50.140148
12.259327,55.96986
-3.51403,56.35672
10.360279,48.88435
12.028507,47.851463
9.654925,50.471806
10.397083,59.09969
7.681216,58.318523
9.833622,49.90395
9.667926,50.004704
10.488639,48.850765
16.561359,58.977809
15.044769,59.278135
12.031595,58.357382
11.45997,63.715756
11.862056,63.386451
11.85787,63.385863
19.402558,50.13224
13.477135,52.664722
13.040055,49.023991
16.674933,59.534866
17.821991,59.534569
17.728108,59.660052
13.580303,52.528648
11.009822,48.026012
10.61682,59.9822
6.871303,58.365977
10.38059,48.904293
8.902824,50.425037
18.244029,62.933641
17.923285,59.362463
14.94431,58.764326
10.013763,62.44827
10.300496,59.732535
11.136702,59.886898
8.524024,60.395505
7.716888,58.319882
10.544451,47.797707
15.768218,60.609012
19.377846,59.727482
18.268508,59.16985
20.909276,64.754731
17.330442,59.039332
16.66798,59.541433
13.156385,52.278767
11.124171,62.448333
6.104681,51.230057
10.72948,50.142559
18.069944,59.225916
6.1,49.56
5.502894,50.246067
6.093883,50.860874
17.47941,62.163018
19.727336,64.000303
18.105823,59.303963
12.259396,55.962921
10.38059,48.904293
13.683615,59.91442
17.158424,60.695785
12.193462,59.808869
21.514049,65.721581
20.328974,63.869258
17.688942,59.831683
10.263677,48.909435
9.540545,50.223831
9.540555,49.323933
24.807888,54.761459
12.788363,50.976997
11.623878,53.427128
8.669329,50.17926
18.072361,59.219163
16.41072,61.350211
13.121281,52.227169
6.094278,50.855446
4.784653,51.767189
18.245143,59.162718
18.068669,59.368735
10.183897,49.964638
9.888527,50.885784
13.14497,52.264164
10.280778,59.749121
7.300072,52.595802
6.226959,51.019073
17.443774,60.633916
18.071103,59.175941
11.489811,53.587715
10.350494,48.966019
10.752151,59.993375
11.753108,59.074072
18.204746,59.180088
15.769691,60.611194
6.467241,50.878235
11.284252,48.33427
-3.30737,56.37633
10.177357,48.608456
11.177173,49.213951
6.16897,51.058899
8.813543,47.978214
12.38881,57.821881
18.042573,59.405221
13.571675,59.377178
17.946794,59.394013
-3.45587,56.36389
-3.44906,56.36343
9.828548,58.97203
7.893496,58.296785
11.529465,53.606205
17.997325,59.389284
18.045699,59.375206
11.396735,48.385227
9.883579,59.176116
11.938125,62.428914
10.280778,59.749121
17.0169,48.146446
9.791758,48.190838
15.08195,60.859542
21.460402,65.896044
-3.46629,56.35914
6.417818,50.818844
17.84674,59.462671
17.985467,59.328286
20.647624,66.426758
15.085355,58.553057
13.958562,59.426712
17.841557,58.834516
11.40988,59.125367
9.754735,49.992264
11.716775,51.756962
6.114922,51.231506
16.232431,58.962148
16.769786,60.637325
12.891705,50.884193
-3.73337,56.69898
19.984326,50.061745
9.832935,49.948792
16.455627,59.529035
-3.53065,56.34937
10.221748,50.005367
11.431749,48.392982
15.770365,60.56128
11.411012,62.673936
7.501876,58.028001
10.72197,49.130062
10.957026,48.674015
16.997679,59.270695
10.253139,50.008057
8.752376,62.112182
12.81169,51.197773
10.705876,49.145279
8.876815,49.768208
13.265476,60.40736
18.048403,59.246257
18.086204,59.358952
13.332204,52.517155
16.765357,60.641501
-3.73678,56.69866
13.228735,57.836044
6.715086,58.667148
10.393104,61.135645
7.096502,58.547615
11.489811,53.587715
17.918614,59.58139
17.914114,59.57186
18.040138,59.373471
18.150137,59.26963
17.839868,59.566678
17.915874,59.577806
10.213766,48.985905
13.637813,52.316032
-3.45012,56.35933
12.235755,61.328664
8.8752,49.753422
11.333599,49.369911
19.707043,63.991685
15.7879,60.19617
17.945995,58.927067
7.810232,58.295331
16.877305,58.7358
22.184615,65.821392
10.343081,48.884884
14.041511,53.999569
12.902803,50.877522
5.567003,50.225252
10.350494,48.966019
11.448435,58.485397
14.587248,59.334041
16.598953,59.923763
18.268391,59.170044
13.79011,58.798743
11.397991,48.384876
13.843101,63.2671
18.244029,62.933641
20.328974,63.869258
12.609558,49.214905
11.397232,48.385101
12.896679,50.881813
13.637874,52.315361
18.052912,59.377558
18.138791,59.453989
17.669646,59.811024
13.269347,53.58416
16.777565,60.637876
18.885138,59.761193
17.728108,59.660052
11.45997,63.715756
11.743667,59.081878
18.147783,59.326559
17.771066,59.119268
10.221748,50.005367
20.193121,63.823834
6.241779,51.326374
12.896391,50.915234
-3.53575,56.33538
11.002081,63.2196
8.96392,59.614758
13.154555,49.098972
10.55563,50.005642
18.073493,59.222643
11.822215,57.711825
18.0517,59.254534
7.775449,58.322957
5.549993,50.222136
17.024278,61.353932
20.188585,63.824024
18.123592,59.602861
13.580303,52.528648
11.923482,57.74376
15.547637,58.477648
12.259598,55.968963
11.844999,47.930557
17.361722,62.411495
10.790105,59.995392
10.241225,59.235401
11.136271,60.212547
9.313643,62.138981
12.183042,57.751051
15.012986,58.612895
11.128231,59.914321
6.613604,58.089456
13.783624,65.644143
15.161559,59.681145
19.849767,63.783745
11.099944,53.156281
10.183897,49.964638
11.055487,49.341454
15.234107,60.30131
12.259396,55.962921
22.45657,53.212612
11.489811,53.587715
16.891121,59.1578
14.57283,63.175938
10.300496,59.732535
11.342767,59.198309
10.62336,59.962789
9.481287,61.831752
10.957026,48.674015
22.256454,53.132931
10.573139,49.998692
12.026852,57.874075
18.211995,59.601638
12.008751,57.862556
18.211761,59.589558
22.081865,65.911686
17.762226,59.401883
15.16358,58.777543
18.05055,59.308392
10.245681,59.233972
10.764198,59.992184
7.50802,58.33589
15.91379,60.383454
17.075608,59.627338
14.338855,60.548805
18.325632,59.170721
9.31031,62.137592
6.537984,58.306528
11.074335,49.491947
15.40272,58.722679
16.053837,59.498938
17.382311,59.666608
18.42989,64.710769
18.338487,62.845566
15.739688,59.031508
14.580734,51.598156
10.221748,50.005367
10.424706,61.128949
7.510554,58.753027
15.81741,59.26116
20.300389,63.739384
13.171575,57.946861
15.113804,59.110815
18.382549,60.526112
11.923482,57.74376
10.015798,48.359688
12.117062,47.84623
11.10323,53.163628
12.898069,50.912254
12.081413,56.018386
10.598387,60.624377
15.405083,58.697989
13.660959,59.777815
17.333946,60.436222
16.815312,60.619565
15.380056,60.546097
9.714804,59.435333
11.790871,52.35194
16.772472,59.41824
16.815312,60.619565
17.366968,59.674388
18.731356,59.843356
16.008805,59.965636
16.379207,59.285565
8.658707,50.177235
8.847857,49.846893
11.188517,60.981232
14.998443,59.529195
17.644924,59.493886
18.073627,59.364766
16.606095,60.054465
18.052912,59.377558
12.259396,55.962921
10.442421,59.393103
15.159996,59.681771
9.60441,59.20197
11.164253,60.23608
6.54146,58.298867
18.045699,59.375206
16.630924,59.575072
16.146858,59.822536
13.115385,57.813972
11.68074,58.470584
15.405011,58.698348
17.391519,59.659993
13.683615,59.91442
17.762226,59.401883
10.321768,63.418879
12.550318,65.38023
6.66355,58.465054
18.015623,59.321462
17.780301,59.134281
16.938723,59.254277
10.752151,59.993375
15.113804,59.110815
16.269101,60.453499
12.264268,55.975134
17.810116,60.043742
15.471298,62.026205
11.864754,47.321953
20.647373,66.427842
15.380056,60.546097
15.4219,59.174196
10.392843,61.136243
10.875912,60.269883
18.480377,63.107494
14.674914,59.091131
13.532401,58.155162
-3.44955,56.41913
7.754222,58.327641
16.815312,60.619565
16.590913,59.06928
14.337642,63.319571
11.07306,53.156189
12.892376,50.886723
15.054947,58.606729
18.050846,59.330912
17.872171,59.343313
15.341428,62.583091
15.495229,63.757466
10.43598,61.111164
6.715086,58.667148
11.876697,47.293442
17.392857,59.657647
17.374972,59.666644
9.475729,50.414917
12.892262,50.886913
20.851766,66.22121
17.915802,59.578807
11.066328,63.205515
15.055611,58.607028
16.546716,59.605842
12.245604,56.013102
10.597497,60.61499
11.057857,59.712262
11.107606,60.799193
14.588416,59.338701
10.96207,47.77354
16.66798,59.541433
17.856999,58.966237
17.177414,59.191932
10.240255,59.235213
19.864365,63.891764
15.382607,59.172212
13.998429,58.982498
15.565801,58.459867
12.892348,50.886562
18.047073,59.375563
12.014446,57.762007
14.752987,59.095801
15.114289,59.111194
12.964018,51.519558
10.665365,63.977576
10.789961,59.995275
10.72948,50.142559
6.317654,50.719776
18.029161,59.338385
17.005297,58.757617
17.192182,59.343345
19.878478,63.890057
11.088858,63.192781
10.934258,59.836234
15.113804,59.110815
16.935722,58.739991
10.457097,48.674011
11.593016,53.016949
16.846142,59.006223
16.722723,59.180543
18.004197,62.614407
12.891742,50.886181
10.310863,50.194073
20.306435,63.779836
10.810066,61.069666
18.067213,59.368437
22.326611,65.845899
7.506052,47.506195
8.215434,47.621685
6.218605,50.662846
15.237871,60.301008
9.733102,60.012153
17.868228,59.433086
12.893177,50.889523
14.754254,61.190307
17.005953,58.76385
18.045699,59.375206
17.905427,59.453742
11.21129,49.483459
8.182808,60.525581
7.681054,58.348167
10.72948,50.142559
12.037272,58.357863
10.471344,52.308689
14.632577,63.240029
15.113804,59.110815
10.367188,50.281441
14.057166,51.896893
7.898392,58.297409
11.871201,60.813048
12.007152,57.831079
19.683265,66.423955
13.661642,59.40128
14.119387,58.969669
9.766396,49.979515
13.080063,63.192922
15.113804,59.110815
9.107645,48.089317
13.713582,52.595783
15.538869,58.620773
11.213499,60.619666
17.915874,59.577806
13.530398,58.154806
14.119387,58.969669
20.555439,63.882801
16.184569,58.590651
13.660851,59.399707
18.26169,59.32951
10.307845,63.148782
11.153222,59.903201
16.428013,59.731385
12.668186,52.369562
8.824924,59.61822
11.233819,60.764082
17.735313,59.672202
17.180244,59.338485
20.027023,63.961818
17.870231,59.4296
6.285306,50.963085
13.725271,52.404774
11.047095,61.448583
13.659836,59.401769
17.045479,58.845439
17.728108,59.660052
16.900176,59.147846
11.245168,49.518322
7.389973,59.604792
8.826127,59.617707
17.060525,60.678338
17.872207,59.429038
18.14552,59.254842
10.561874,52.489365
11.599992,49.280628
9.049409,55.603673
17.483973,62.461747
10.966426,63.392849
16.606095,60.054465
18.26169,59.32951
12.684742,60.412581
20.23351,63.825716
17.192182,59.343345
18.26169,59.32951
13.641221,52.321384
11.230522,60.766899
11.433892,53.043327
16.461304,60.447691
16.635739,63.540989
18.328596,63.053047
15.783498,60.624531
16.230051,58.600027
10.703859,48.315166
14.0948,66.289513
10.254592,63.330512
22.085216,66.087282
16.270286,59.524525
11.918572,63.687098
17.857753,59.426548
11.242012,60.763753
10.973083,59.832212
16.431929,59.733183
20.561179,63.812565
18.26178,59.54691
11.138445,59.878082
10.967531,63.393098
18.228614,59.105664
17.987973,59.314073
18.131973,59.47398
23.459531,65.803375
9.103525,48.088257
11.263777,47.934658
11.43651,50.72961
8.988435,62.99969
17.387683,59.658051
17.986024,59.323314
21.331826,64.372301
6.104681,51.230057
10.393051,59.365257
16.86843,58.733628
17.915874,59.577806
10.918986,59.60691
16.910444,59.19208
7.101263,58.13081
15.675727,59.023126
18.422623,63.16856
15.301013,59.294332
20.558583,63.861518
21.315845,64.382728
11.685725,59.457928
12.444451,63.258002
16.204979,58.968793
11.489811,53.587715
9.357005,62.16369
6.715086,58.667148
10.929119,62.003935
12.6764,52.362713
21.319447,64.37415
15.169338,61.170781
12.618854,51.498943
6.896492,58.379398
7.88083,58.578978
20.562527,63.822589
15.889248,60.247605
18.212228,59.601642
16.900176,59.147846
12.67106,52.367134
12.643204,48.211433
11.132316,53.168957
18.27856,59.210165
18.261052,59.335104
18.794157,59.275194
15.113804,59.110815
10.94864,59.345585
10.300496,59.732535
20.553849,63.895927
15.768218,60.609012
9.800005,56.580852
18.763147,59.474395
20.144738,63.91148
17.543199,58.909245
13.228735,57.836044
15.011603,63.878063
23.30449,67.345444
6.114922,51.231506
14.644902,59.027601
17.774147,63.033745
14.84201,58.379223
13.398867,59.375078
8.126771,58.128552
17.705067,63.051993
17.792805,59.192112
12.122726,62.339409
14.651299,52.089634
5.990472,62.21278
9.766396,49.979515
17.392651,59.657579
18.269415,59.185408
15.970546,60.121217
15.07568,65.81376
17.330442,59.039332
6.72504,58.595632
11.040232,61.448133
11.146664,59.870981
6.367078,50.720291
12.911884,50.866615
20.816939,66.256848
16.950931,59.451263
7.506052,47.506195
23.126282,54.069327
16.093148,59.244154
21.610151,66.200915
17.145758,59.533221
13.873197,52.07365
11.38161,59.648719
7.900961,58.088003
7.549549,58.579264
11.439039,50.732349
13.907879,58.474652
13.671146,59.920314
12.563856,61.896598
13.66872,59.924145
18.003244,59.321994
10.418301,48.911671
17.382931,59.665179
18.387104,64.269855
20.800715,66.25828
9.448569,48.255966
7.937235,58.195866
11.193017,64.411415
20.844625,66.250152
8.87398,49.923862
10.773046,59.617344
17.833436,59.357157
15.368504,59.990279
17.771668,63.035741
16.533169,60.067131
12.200334,59.946197
16.184569,58.590651
20.822337,66.246292
8.37759,49.927689
7.841089,58.07717
11.439039,50.732349
14.924978,59.321861
22.326611,65.845899
22.921861,53.625539
13.641072,52.321266
12.059784,57.734242
17.486893,59.464634
13.914311,58.464424
17.484773,59.463566
17.500448,59.459951
18.074634,59.222413
21.304131,65.040529
18.290966,59.231353
21.433884,67.385084
11.137771,59.869957
6.717979,58.669129
14.288612,66.334972
30.622952,62.424569
18.298296,59.235622
17.472071,59.461334
17.48277,59.474723
11.129767,59.89259
9.649523,59.157621
13.671146,59.920314
20.519264,66.026852
15.538725,59.794324
6.717979,58.669129
8.741812,58.782907
23.23226,54.009683
13.630085,53.867306
21.714266,65.624875
16.237696,59.443856
16.854093,60.284469
17.471954,59.461174
15.022095,58.623056
11.166615,59.889432
16.879883,59.155608
14.397411,61.133789
12.259396,55.962921
8.012263,58.893771
22.896809,53.547888
15.022095,58.623056
15.007605,60.400998
15.875288,65.311123
18.468733,59.26414
10.204239,53.384556
10.999431,59.726639
8.986351,59.614622
15.347959,64.67636
10.201149,49.791683
23.079207,54.071187
17.382751,59.664875
21.646326,65.950297
17.481162,59.469001
13.66872,59.924145
11.035598,59.3183
13.117847,49.127701
12.623998,62.541267
10.123795,50.073849
10.991266,61.089697
16.784338,64.245329
17.612037,59.493585
12.341199,58.384027
11.034692,59.319014
12.499859,48.949215
13.866452,52.882675
12.34252,58.384564
19.010633,59.713381
19.508282,63.819431
17.840227,58.899474
16.430187,59.732001
10.183897,49.964638
10.470142,52.441257
11.65547,57.687248
12.54023,62.586453
16.753652,60.116638
17.612037,59.493585
16.727089,60.101959
17.996714,59.329707
16.119962,58.593774
12.945352,53.119171
22.394257,53.187933
18.261681,59.264369
18.165516,59.26015
18.281767,59.3386
13.197756,49.121044
13.763552,54.143383
10.986264,61.088002
13.602153,54.026306
9.448569,48.255966
17.677488,62.610172
16.210908,59.725163
18.778589,59.467746
18.210207,59.18255
8.381539,56.477352
10.183897,49.964638
45.619022,58.206718
16.950931,59.451263
17.303017,59.132212
10.990446,61.090508
12.334165,51.873983
6.366148,50.747059
17.990066,59.341023
14.3631,62.031509
15.558407,62.367572
8.894439,50.441769
10.207116,50.023857
13.197756,49.121044
11.118025,53.158043
13.408118,48.909809
11.950576,58.345518
17.762226,59.401883
11.950576,58.345518
12.119122,56.038966
17.953756,58.933127
10.183897,49.964638
11.033709,59.319039
16.999368,59.525587
41.692316,57.956394
9.655137,50.474743
13.010452,49.194267
6.104681,51.230057
11.909765,57.84607
18.010691,59.324006
11.512213,50.759155
18.040138,59.373471
12.121096,56.040476
18.189735,59.215168
16.119962,58.593774
19.602165,63.682621
11.58771,58.452484
10.915682,48.960922
8.672342,50.379948
12.338934,51.877392
13.820149,63.259081
12.313786,51.772728
11.504917,50.747318
12.421417,51.848503
15.694385,58.554425
11.297791,47.798822
22.792208,66.45875
9.787102,49.45652
6.114922,51.231506
11.21129,49.483459
16.119962,58.593774
18.00487,59.326462
3.555751,44.370847
21.829542,56.042587
10.45126,52.323746
12.019162,57.651307
17.763277,59.401865
11.623878,53.427128
21.941809,66.05765
10.734646,53.296284
14.433968,63.568173
10.471344,52.308689
14.431282,63.373264
12.355843,51.823364
17.327352,60.458757
9.667926,50.004704
13.34707,59.825981
17.763277,59.401865
9.678214,47.49513
11.298044,47.798736
13.146566,58.513986
17.763277,59.401865
11.647101,52.116863
11.172799,47.661414
17.153878,58.690553
17.979188,59.322301
12.582862,51.621994
10.190313,50.546448
3.597765,43.812778
14.128281,57.868141
10.873632,48.084174
12.918109,50.838295
11.645336,52.114834
13.718799,52.230957
13.170317,58.510425
11.43651,50.72961
11.645336,52.114834
21.736283,66.01483
15.582132,59.228048
17.763277,59.401865
11.114044,53.158092
6.891271,46.565378
18.183644,59.344055
6.114922,51.231506
9.68016,59.554677
8.944588,50.096081
12.252717,53.806087
9.640533,59.540823
8.990969,49.767025
12.925707,50.851742
11.789412,52.274639
15.666789,58.915502
11.398734,48.384571
8.651218,50.161934
13.249028,58.799496
14.442466,63.271431
11.932094,51.850895
9.926491,51.788811
14.221416,53.577564
9.667926,50.004704
8.676796,50.175579
10.169944,49.851818
13.148446,52.609249
9.729644,49.997086
10.647908,53.367245
9.667926,50.004704
8.87867,50.064247
9.575229,49.920399
9.754735,49.992264
6.465497,51.243221
10.487701,53.30302
13.497447,49.021255
11.133084,53.168934
9.856968,49.851433
8.884933,50.053989
8.991564,49.766861
6.468866,51.24424
8.998146,49.741123
11.432492,48.392853
10.967256,48.262797
8.908367,50.086693
11.399292,48.386669
11.101456,53.166534
11.398508,48.384758
10.133429,48.732418
10.573139,49.998692
22.149455,49.233171
8.82562,49.9897
8.920362,50.108112
11.39971,48.387123
4.962893,50.213443
6.468866,51.24424
9.754735,49.992264
9.15453,47.667931
10.470142,52.441257
16.528587,48.156402
13.341284,52.522377
11.429407,49.352547
11.842575,48.903435
6.413269,51.268147
8.820551,51.338646
6.570141,46.522091
11.623878,53.427128
10.479426,48.16021
11.043749,53.187832
11.502493,49.540401
6.242316,51.325382
8.678751,50.194946
10.997105,53.206455
8.820551,51.338646
9.15453,47.667931
11.000216,53.208225
11.645336,52.114834
8.966493,49.609573
8.908367,50.086693
8.820551,51.338646
11.03498,53.165062
8.479293,49.763805
11.612306,60.381971
10.323685,53.356705
8.900404,50.43103
6.733727,58.718779
6.342945,50.688572
6.348513,50.634174
6.16897,51.058899
12.377429,51.650726
8.479293,49.763805
16.199463,59.705928
11.720422,52.085197
15.1157,59.534551
18.020842,59.325248
6.16897,51.058899
8.820809,50.138592
10.778264,53.290211
10.188789,49.985336
16.190974,58.593834
18.046462,59.375448
17.000581,58.765928
6.390953,50.705482
6.705394,49.352303
6.415743,50.804321
6.352563,50.908333
12.307091,51.666061
8.783664,62.975316
16.852413,59.562496
15.87704,60.466046
9.022865,50.01844
6.48622,50.767395
10.45126,52.323746
6.495838,51.640926
13.237324,48.611691
6.452751,50.666656
6.226959,51.019073
11.545815,53.611961
6.520116,58.471232
9.044838,47.816441
6.16897,51.058899
6.436701,50.764259
8.998146,49.741123
11.048241,53.158848
11.434089,59.129073
13.301654,48.30529
11.500711,51.046333
11.96335,58.3515
6.45288,50.678131
12.259396,55.962921
12.829477,47.719955
6.104681,51.230057
16.211078,58.595632
17.820464,59.29163
7.62417,48.024075
17.330442,59.039332
10.328028,50.022861
10.242289,47.500294
8.819962,50.136646
6.413269,51.268147
9.08844,50.286613
10.2281,48.885941
10.154672,48.029228
8.893089,50.436352
8.938065,50.351704
6.379795,50.703934
